name,total_population,white_alone,black_alone,asian_alone,two_or_more_races,hispanic_latino,german,irish,english,mexican,indian,chinese,vietnamese,french,italian,korean,place_fips,year,city,county,county_fips,all_counties,latitude,longitude,coordinates,distance_from_dallas
"Rio Vista city, Texas",797,774,0,0,11,54,0,0,0,0,0,0,0,0,0,0,62240,2011,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",874,832,0,0,26,78,0,0,0,0,0,0,0,0,0,0,62240,2012,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",841,819,0,0,15,84,0,0,0,0,0,0,0,0,0,0,62240,2013,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1006,980,0,0,16,108,0,0,0,0,0,0,0,0,0,0,62240,2014,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1174,1144,0,0,23,194,0,0,0,0,0,0,0,0,0,0,62240,2015,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1013,989,0,0,19,146,0,0,0,0,0,0,0,0,0,0,62240,2016,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1039,1036,0,0,2,121,0,0,0,0,0,0,0,0,0,0,62240,2017,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1039,1028,0,0,3,119,0,0,0,0,0,0,0,0,0,0,62240,2018,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1038,1016,0,0,15,73,0,0,0,0,0,0,0,0,0,0,62240,2019,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1035,1015,0,0,11,20,0,0,0,0,0,0,0,0,0,0,62240,2020,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1231,1197,0,0,25,21,0,0,4,0,0,0,0,0,0,0,62240,2021,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Rio Vista city, Texas",1290,1240,0,0,40,26,0,0,4,0,0,0,0,0,0,0,62240,2022,Rio Vista city,Johnson,251,Johnson,32.2345451,-97.3748347,"(+32.2345451, -097.3748347)",50.3
"Cottonwood city, Texas",211,209,1,0,0,8,0,0,0,0,0,0,0,0,0,0,17200,2009,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",329,324,0,0,0,25,0,0,0,0,0,0,0,0,0,0,17200,2010,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",287,270,0,0,0,64,0,0,0,0,0,0,0,0,0,0,17200,2011,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",220,211,0,0,0,47,0,0,0,0,0,0,0,0,0,0,17200,2012,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",156,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17200,2013,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",191,189,0,0,2,1,0,1,0,0,0,0,0,0,0,0,17200,2014,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",140,139,0,0,1,1,0,1,0,0,0,0,0,0,0,0,17200,2015,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",201,200,0,0,1,2,0,2,0,0,0,0,0,0,0,0,17200,2016,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",252,251,0,0,1,0,0,2,0,0,0,0,0,0,0,0,17200,2017,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",222,221,0,0,1,0,0,2,0,0,0,0,0,0,0,0,17200,2018,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",237,237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17200,2019,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",318,317,1,0,0,2,0,1,0,0,0,0,0,0,0,0,17200,2020,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",401,381,1,0,10,9,0,2,0,0,0,0,0,0,0,0,17200,2021,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Cottonwood city, Texas",371,330,1,0,26,11,0,2,0,0,0,0,0,0,0,0,17200,2022,Cottonwood city,Kaufman,257,Kaufman,32.4513809,-96.4004148,"(+32.4513809, -096.4004148)",32.2
"Crandall city, Texas",3675,3457,20,29,105,234,0,0,90,15,0,0,0,0,0,0,17504,2009,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",2860,2673,14,28,106,201,0,0,75,30,0,0,0,0,0,0,17504,2010,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",2884,2689,37,18,120,285,0,0,63,24,0,0,0,0,0,0,17504,2011,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",2906,2766,36,13,87,221,0,0,75,24,0,0,0,0,0,0,17504,2012,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",2945,2786,44,14,96,283,0,0,0,26,0,0,0,0,0,0,17504,2013,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",2979,2862,55,0,56,284,0,0,6,12,0,0,0,0,0,0,17504,2014,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3059,2936,61,0,57,370,0,0,6,0,0,0,0,0,0,0,17504,2015,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3126,3028,16,0,61,315,0,0,5,0,0,0,0,0,0,0,17504,2016,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3372,3278,18,9,46,323,0,0,4,0,0,0,0,0,0,0,17504,2017,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3491,3371,28,8,58,579,0,0,11,0,0,0,0,0,0,0,17504,2018,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3650,3505,45,15,58,581,0,0,7,0,0,0,0,0,0,0,17504,2019,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3848,3595,88,22,104,492,0,0,13,0,0,0,0,0,0,0,17504,2020,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",3779,3566,70,36,79,607,0,0,13,0,0,0,0,0,0,0,17504,2021,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Crandall city, Texas",4028,3373,120,22,152,862,0,0,11,64,0,0,0,0,0,0,17504,2022,Crandall city,Kaufman,257,Kaufman,32.627971,-96.4268696,"(+32.6279710, -096.4268696)",23.8
"Forney city, Texas",13460,11131,1560,177,278,1370,0,0,16,7,0,0,0,0,0,0,26604,2009,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",13161,11048,1393,99,365,1878,0,0,12,7,0,0,0,0,0,0,26604,2010,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",13889,11524,1335,90,457,2099,0,0,12,6,193,0,0,0,0,0,26604,2011,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",14692,12276,1415,33,519,2411,0,0,0,0,188,0,0,0,0,0,26604,2012,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",15356,12961,1301,82,540,2549,0,0,0,0,235,0,0,0,0,0,26604,2013,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",16017,13999,1047,52,449,2863,0,0,0,15,252,0,0,0,0,0,26604,2014,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",16793,14569,1313,57,411,2743,0,0,0,15,235,0,0,0,0,0,26604,2015,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",16842,14082,1953,248,373,2790,0,0,0,21,0,0,0,0,0,36,26604,2016,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",17793,14707,2068,304,302,3011,0,0,0,34,0,0,0,0,0,40,26604,2017,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",19366,15350,2775,305,435,3695,0,0,0,118,0,0,0,0,0,36,26604,2018,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",21459,17016,3128,470,362,3816,0,0,109,98,0,0,0,0,0,39,26604,2019,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",23871,19374,3225,598,413,4024,0,0,55,96,21,0,0,0,0,109,26604,2020,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",22770,17295,3634,448,773,4188,0,0,35,103,25,0,0,0,0,14,26604,2021,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Forney city, Texas",25269,17847,4058,854,1840,4548,0,0,59,100,26,0,0,0,0,0,26604,2022,Forney city,Kaufman,257,Kaufman,32.7426013,-96.4528828,"(+32.7426013, -096.4528828)",20.1
"Grays Prairie village, Texas",235,217,8,0,4,16,0,0,0,0,0,0,0,0,0,0,30752,2009,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",341,293,13,0,8,50,0,0,0,0,0,0,0,0,2,0,30752,2010,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",410,314,16,0,7,97,0,0,0,0,0,0,0,0,3,0,30752,2011,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",390,312,16,0,0,63,0,0,0,0,0,0,0,0,3,0,30752,2012,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",344,320,14,0,0,11,0,0,0,0,0,0,0,0,3,0,30752,2013,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",339,330,0,0,0,4,0,0,0,0,0,0,0,0,3,0,30752,2014,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",349,340,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30752,2015,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",358,352,0,0,2,3,0,0,0,0,0,0,0,0,0,0,30752,2016,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",320,310,0,0,2,7,0,0,0,0,0,0,0,0,0,0,30752,2017,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",270,260,0,0,3,5,0,0,0,0,0,0,0,0,0,0,30752,2018,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",292,272,10,0,2,8,0,0,0,0,0,0,0,0,0,0,30752,2019,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",281,238,16,0,12,12,0,0,0,0,0,0,0,0,0,0,30752,2020,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",306,275,13,0,17,16,0,0,0,0,0,0,0,0,0,0,30752,2021,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Grays Prairie village, Texas",351,312,16,0,16,26,0,0,0,0,0,0,0,0,0,0,30752,2022,Grays Prairie village,Kaufman,257,Kaufman,32.4734204,-96.3502287,"(+32.4734204, -096.3502287)",33.4
"Kaufman city, Texas",8408,6206,876,30,193,2950,0,0,0,37,0,0,0,0,0,0,38488,2009,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6731,4939,657,71,206,2495,0,0,0,31,0,0,0,0,0,0,38488,2010,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6776,5364,661,24,247,2492,0,0,0,30,0,0,0,0,0,0,38488,2011,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6768,5405,673,32,184,2464,0,0,0,25,0,0,0,0,0,0,38488,2012,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6796,5100,654,36,213,2451,0,0,0,38,0,0,0,0,0,0,38488,2013,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6837,5551,693,34,184,1941,0,0,0,0,0,0,0,0,0,0,38488,2014,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6947,5716,552,0,150,1983,0,0,19,0,0,0,0,0,0,0,38488,2015,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6919,5772,529,0,125,2153,0,0,14,0,0,0,0,0,0,0,38488,2016,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6971,5923,462,0,140,2459,0,0,17,0,0,0,0,0,0,0,38488,2017,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",7107,6103,533,0,112,2462,0,0,13,0,0,7,0,0,0,0,38488,2018,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",7330,6279,654,0,140,2701,0,0,16,0,0,7,0,0,0,0,38488,2019,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",7646,6432,720,0,203,2727,0,0,0,0,0,0,0,0,0,0,38488,2020,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",6796,5575,725,0,284,2189,0,0,0,0,0,0,0,0,0,0,38488,2021,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kaufman city, Texas",7520,5340,840,0,893,2629,0,0,0,0,0,8,0,0,0,0,38488,2022,Kaufman city,Kaufman,257,Kaufman,32.5836355,-96.3166631,"(+32.5836355, -096.3166631)",30.9
"Kemp town, Texas",1306,1172,114,0,2,100,0,0,0,0,0,0,0,0,0,0,38788,2009,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1611,1475,113,0,0,163,0,0,0,0,0,0,0,0,0,0,38788,2010,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1643,1454,102,0,7,286,0,0,0,0,0,0,0,0,0,0,38788,2011,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1566,1392,81,0,37,234,0,0,0,0,0,0,0,0,0,0,38788,2012,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1616,1329,139,0,94,179,0,0,0,0,0,0,0,0,0,0,38788,2013,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1469,1198,149,0,79,126,0,0,0,0,0,0,0,0,3,0,38788,2014,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1522,1291,133,0,65,105,0,0,0,0,0,0,0,0,3,0,38788,2015,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1449,1229,123,0,94,147,0,0,0,0,0,0,0,0,4,0,38788,2016,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1103,989,85,5,21,101,0,0,0,6,0,0,0,0,4,0,38788,2017,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",996,968,13,5,6,87,0,0,0,5,0,0,0,0,5,0,38788,2018,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",982,941,13,5,3,104,0,0,0,4,0,0,0,0,0,0,38788,2019,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1117,1034,19,6,7,142,0,0,0,6,0,0,0,0,0,0,38788,2020,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1357,1153,34,6,93,260,0,0,0,5,3,0,0,0,0,0,38788,2021,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Kemp city, Texas",1419,1195,31,0,110,256,0,0,0,0,5,0,0,0,0,0,38788,2022,Kemp city,Kaufman,257,Kaufman,32.4335754,-96.2230701,"(+32.4335754, -096.2230701)",40.9
"Mabank town, Texas",3123,2725,149,29,17,323,0,0,0,0,0,0,0,0,0,0,45324,2009,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3167,2823,176,42,14,278,0,0,0,0,0,0,0,0,0,0,45324,2010,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3473,3257,120,0,10,397,0,0,0,0,0,0,0,0,0,0,45324,2011,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3326,3081,132,33,8,268,0,0,0,0,0,0,0,0,0,0,45324,2012,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3719,3408,168,55,0,254,0,0,0,0,0,0,0,0,0,0,45324,2013,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3579,3245,103,119,0,300,0,0,0,0,0,0,0,0,0,0,45324,2014,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3327,2990,164,100,0,184,0,0,0,0,0,0,0,0,0,0,45324,2015,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3415,3070,155,127,0,153,0,0,0,0,0,0,0,0,0,0,45324,2016,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3159,2861,92,86,49,204,0,0,0,1,0,0,0,0,0,0,45324,2017,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3194,2872,94,50,163,233,0,0,0,1,15,0,0,0,0,0,45324,2018,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3379,3049,98,63,155,266,0,0,0,2,14,0,0,0,0,0,45324,2019,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3743,3283,158,105,183,248,0,0,0,2,14,0,0,0,0,0,45324,2020,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3468,2807,160,101,379,377,0,0,0,1,21,0,0,0,0,0,45324,2021,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Mabank town, Texas",3892,3350,148,95,276,210,0,0,0,0,23,0,0,0,0,0,45324,2022,Mabank town,Kaufman,257,Kaufman,32.3718617,-96.1095043,"(+32.3718617, -096.1095043)",48.8
"Oak Grove town, Texas",582,551,2,2,20,14,0,0,0,0,0,0,0,0,0,0,52902,2009,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",675,610,6,4,45,15,0,0,0,0,0,0,0,0,0,0,52902,2010,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",649,563,8,2,53,30,0,0,0,0,0,0,0,0,0,0,52902,2011,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",585,532,0,1,40,54,0,0,0,0,0,0,0,0,0,0,52902,2012,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",683,668,0,1,0,146,0,0,0,0,0,0,0,0,0,0,52902,2013,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",874,873,0,1,0,225,0,0,0,0,0,0,0,0,0,0,52902,2014,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",862,861,0,1,0,255,0,0,0,0,0,0,0,0,0,0,52902,2015,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",920,909,0,3,5,286,0,0,0,0,0,0,0,0,0,0,52902,2016,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",867,847,3,0,4,204,0,0,0,0,0,0,0,0,0,0,52902,2017,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",779,753,12,0,3,152,0,0,0,0,0,0,0,0,0,0,52902,2018,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",579,549,11,3,3,63,0,0,0,0,0,0,0,0,0,0,52902,2019,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",646,487,17,4,126,159,0,0,0,0,0,0,0,0,0,0,52902,2020,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",721,442,25,3,247,255,0,0,0,0,0,0,0,0,0,0,52902,2021,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Grove town, Texas",620,369,16,1,232,218,0,0,0,0,0,0,0,0,0,0,52902,2022,Oak Grove town,Kaufman,257,Kaufman,32.5331531,-96.3185517,"(+32.5331531, -096.3185517)",32.5
"Oak Ridge town (Kaufman County), Texas",470,385,22,0,1,123,0,0,0,0,0,0,0,0,0,0,53160,2009,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
"Oak Ridge town (Kaufman County), Texas",669,504,144,0,3,51,0,0,0,0,0,0,0,0,0,0,53160,2010,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
"Oak Ridge town (Kaufman County), Texas",584,471,79,0,1,65,0,0,0,0,0,0,0,0,0,0,53160,2011,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
"Oak Ridge town (Kaufman County), Texas",626,511,94,0,1,52,0,0,0,0,0,0,0,0,0,0,53160,2012,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
"Oak Ridge town (Kaufman County), Texas",560,438,70,0,3,28,0,0,0,0,0,0,0,0,0,0,53160,2013,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
"Oak Ridge town (Kaufman County), Texas",591,465,81,0,4,43,0,0,0,0,0,0,0,0,0,0,53160,2014,Oak Ridge town,Kaufman,257,Kaufman,32.6259598,-96.2684401,"(+32.6259598, -096.2684401)",32.4
